Chain,DeFi Application,Transaction Hash
ETH,Synthetix,0x9fe3f08199ffdf9420615a0e6e9cd53a003f59418b85705e0d519f807047fc25
ETH,Synthetix,0x347b8418fe528b6d294664103150031afaf37507c033774fd718246e011e11ae
ETH,Uniswap V3,0xde783ff93aa1f8d03aa6a9a861becca040fc0931a30394afb7959b8c44307fa5
ETH,Merit Circle,0xc4f23480e87d0672694a438115b2373261fdf932186773bc2939264edad8c59b
ETH,WBTC,0x5ea592bea632a7a9361171dac72de55481bfc79c9cacea279e65bd32b979d3c0
ETH,Gnosis Protocol v1,0xc47fd4e76c4ce1fb8e081826df1045d9a08c99b4ef75aaa728ebc962ecc39ef3
ETH,Yearn Finance,0xf7407e4e408f6138520383af95596eea367c3a01797778858a2879e986d168c3
BSC,TaiChi,0x50540736fbb4f011d003c4a4f7836ed5535e2476557624e8e1f6ecf288c4aa60
BSC,BiSwap,0xd950d71427893b89a2768412e3885d9ed0017376b81b7deece158e1b15b50181
BSC,BiSwap,0x548e8550312e2a9dfd9c19990e56e76672214443857dc09960fb7ec7f7d103b3
ETH,Uniswap V3,0x8157b2308111b26cb43f1d6891d59106c8f0be682ff357ff57bee52a93e0e6d8
BSC,BabyDogeSwap,0x607a44738cda3f0640969100fddf470f2bacd831d867a97a08c589fb593a9604
BSC,Drip,0x1b2ac22ec617e8cef181dfe67a2a249021de3c708de92fe701af25b371d343fb
ETH,WBTC,0x708f79b2082c2dd4b44f83e4b3599220f7a3545d1b31ae79e3887af771864086
ETH,Uniswap V3,0x36e26fed47597428011b80149538164e3fa2491fb9bdd561d284e1d2c9e86082
ETH,Uniswap V3,0x93366a137f9bf6fee49651cad38948440f23f20cbd22a82ca47e10b711ff4aff
ETH,AAVE V2,0x1029156a58832a89ba3cba9e5c122e69c722df17c5778151e04e7d617628c7a7
ETH,Loopring,0x354a36c902120d467056663f042b9da70d64ce1d7c056e0b70164e25e110e8e9
ETH,Hex,0x7f3c4713cf7917a316a69b6e5fde58cbc7046b59ff85e10fd5f2e3903ab49b30
ETH,WBTC,0x8a191dfeeca45eeb0a22eb15af3f095bd04af0844de9e5143e5a6123acb770c0
BSC,BiSwap,0xedc495f3f2e3f17cae4c49c9bed5f128291b656ba045e09d5c7b4ccd792093c8
ETH,ShibaSwap,0x59ec6b891049a05b5590176a32ccd8558ad426f8a24da47703521c8527bb2f82
ETH,Alchemix,0xb61521a84bffbd39c0ee421e73b8a6f42024da080fb92ddc0c2e7e0e0aefa630
ETH,WBTC,0x53700744c44c884b3959386d082604d8b6089fbf4e35b44f1352df4c70e32540
ETH,Bepro Network,0x961968441f68591b96035b47826b948b9abd1b74a47c1f8956ddbe0c7343c979
BSC,Magpie,0x5cad601e3efa6c606c9a8e5d196fdccf0ff10e2ce4804fbe8aab7c4aa1306e46
ETH,Uniswap V3,0x5ee14484310e14b99b855bea1ece20019f1930f4102f696557eaaa7ac518ac9f
ETH,Hex,0xf5afe05a4a23945fbbda44be27cd5b815fbe61dd833f7812f374a62b0c1db960
BSC,BiSwap,0x5fd2b5a42adb938f6970a8ee66b9e039aa03ef222d7525b4eeb5689662f6456c
ETH,Erasure,0x4d235b68da9f8186c457bd494c59fd225ac45e07c8432e3b35061c312a97cb43
ETH,AAVE V2,0xfcf116d7273dd4650d68d25109058aeb94cf2809551468c911b69de3d86eb595
BSC,Drip,0x21cece1da705c7c5754b85eebbe00ab5177199e4e1b17eb4526545fca7924daa
ETH,Synthetix,0xd9c78aa0b4d6b799445d76e33268543a9bc733f9733c374edf8f8e6961f0dcb6
ETH,AAVE V2,0x777242be999c05da9985c3adcc18a0977879648c762f182088d65a06805d0044
BSC,BiSwap,0x60532aac29860dc311c57852659bc383003ace2021cd952ee029dbde65dd1d94
ETH,YFII,0xdcc8375077fda6fc0cb497185dd93f945337391424b479ef413c6d1b98aef177
ETH,Inverse Finance FiRM,0x645fef8e41fcce7e3d25aa05d415ea4da442addae76a1868e6bad4866e7d34e5
ETH,WBTC,0x59b4299c5ecf91374c5647672015aef74a3cd7a0e3aaa5e9f3510d7677e624e9
ETH,Hex,0xd021ac5a2506d21262dcb52f536c963ab9f952e5432579edbf0005e70b50a151
ETH,Uniswap V3,0x1709f37cf9fc8784b603baa3fb8d1ae92620f093e7392476148f93334e6972a0
BSC,Alium Swap,0x2b993e2015e41d5866dca01a6d4887d8cd5dd316d5cc7a916bec220ec782a7ca
ETH,LooksRare,0x114101489f56d6441481da4c665b103348ab01972edd4179606cac4a664771a6
ETH,LooksRare,0xc24fd1bf70197850b6e9c009c2a4319a0e784e4875b73b4750a8fc0f97edae56
ETH,WBTC,0xdda92eead963ac26695512a647a021ee48b80921786e59a42e2fe3450b1185fc
ETH,Hex,0x1c0abb499acaf6aad4406f650f9c7bf1ea9abafaa686148da2f20ca6a21cfef7
ETH,ZeroSwap,0x6043ccabc7f2e6cb28d3dce3f6aefdc2c79ed3340b7e402af3f77bda70bc7cd6
BSC,Drip,0x9b1ccb91c110cb61af1fdfcbd4c02a075fdaea6978b0fcad526c787f11447752
ETH,AAVE V2,0xac7b389d4911a6fa4b75ff897329a2131cedc4c0ff529f1295f948e4118e2517
ETH,Gnosis Protocol v1,0x37a3411cf21bda2b93c9476a8aea8c1db5781465b6b037294e67a0d88f8a7c5c
ETH,LooksRare,0xff20d01e50379ad2dd05e92e8c1e917eba5a34da9f9d6f2673537dfb84766f63
ETH,Yearn Finance,0x85a304aa70d75cf62912f04e365963b9b4e884a703f7793d748d318374c855d8
ETH,Hex,0x1f9023bec41e0762e9bd03b26429e48b4a3590fe2aad6fc522dd6f75dc808e63
ETH,Uniswap V3,0xf01bc6ce39584176ca333a2b9c757b40416ba57562ce6621dd7ed44b6973941c
ETH,Uniswap V3,0x4d5926ed124a37506d3d7a1ab58543297d16831ee3de07993a72afa86a95538d
ETH,API3,0xa02db4117f814e685db1fb118faf18fd61db1217d4c573f3ee9d0c8e6bd2af8d
ETH,WBTC,0xbf6bdd67eab8e9137b7f853da667366ddf470d3cef5ca92c0ce2c1ce3db60080
ETH,WBTC,0xcf283eae67d29c7b769b1553de72d1b1ca4f3e92369024cdc2b75fbf8f0b15e2
ETH,AAVE V2,0x555761874276e3e9bc9dc2468d55d79b01765e4c68944c5c134c31a08cb5b526
ETH,Hex,0x1c4f7ff377c57b61acd03da3a798904dadbcbeb6d98fe09165ee4403a7712b45
ETH,Uniswap V3,0x10f639d39a6195918fcb291f4a0e8f5bcbae026b54145fca6dfe7398d824271b
BSC,Magpie,0x8cc923c0f777ebb934afc8941011bfb6033c9cd2010354c3633f43e57b78150f
ETH,Merit Circle,0x36343b40f8597ec075ce8fff160f54701e9473bd35e7820089af2b6cd4938394
ETH,WBTC,0xa3594543758ffca3f34a9604ea3fa95fc39cbb89c91b943d7f992cb569dc4474
ETH,Flexa,0xf676ebeb612fbffa7ae59cf88834b858cfba988fc5f2869076082206a425f1a7
ETH,Uniswap V3,0x85f320385533596c070c3e7fbe9f34df44f38875de9f4cfed2d50de0d30d43c2
ETH,WOOFi,0x14f3f96d0d530f3b9e4a2ebdca222a8a2463c30f30ded23254ea6b73f31c7b4d
ETH,Uniswap V3,0x512b7fcce0f946cc7a0e7780e3fc15f522bf196e6dde23da6fa2121c4dc6947b
ETH,Ankr,0xd383a8007aa71d00c533909e87053f9831e58c1da0e46afaddd22401e9988e34
BSC,BabyDogeSwap,0x417b7bd405c1f3f39b3ebe3349d0d6c0c5585fb2a3d6a7dd0eb01b5d3848351c
BSC,Drip,0x2f4dde08f271bb6a7bec922e5a33b4098cd23fa6b2a9713f212096c35685f90a
ETH,UniFi,0xbfa82e0cdf3813ceaabf378d31644563e8b9441c3cb6609254e311decc3bc4ff
ETH,WOOFi,0xd4eca8f35c21b86cd3863593eb15d3f1875d55f87075cf012bae068d0a47f06a
ETH,Hop Protocol,0xa9c4d593d2054ac39fa3079f4db2c50a4e7ac06d654fed91f015e37ebb9b8148
ETH,LooksRare,0x9163b6381c2e9baf870e12ca1f318f2b4263083ef21ad84672705b8ee3546d4b
ETH,YFII,0x73aa6eb0c76b7cabf5aefa8f757810c915b5aaca46ddabad99ac39985ed13489
ETH,AAVE V2,0xfec9f285805a8fa2641f1fbe841f1952d35ba59bedafd0ece7b086705b810aa6
BSC,TaiChi,0x741fdff718ebdb3b7d13d5a67727586b8e1deb2114b56389fbb633de2e338848
BSC,Magpie,0x662bc15943a61cd9cefcdcc182e3ce5051f3c71f8a73f246918b409adf70db3f
BSC,BiSwap,0xd85e1b1fad74f80a420e1f551686d1e095979d0d13fa768a4345fed2413168a3
ETH,Uniswap V3,0x22013b0676266699095bb763efe61363ad8fee82b63e1b56ac8dce36f56551ac
BSC,BabyDogeSwap,0xd3a6d5c27e97891d7a7b24af81a7c692772562fe6468664370ce36c1263ac2a3
ETH,Loopring,0x5154faec2687f04d32bfd9d495170167c3e4445f0ed86744b80e1a7cca6419a1
BSC,BabyDogeSwap,0x631a3001d2d277101de75ecab406f6c488c6a5707a941520ae2fd8097c108529
ETH,Synthetix,0xfc25a6c4a30e715f48fc877cf524a7b00c54ee11a5ea4af5537d18796c48e17e
BSC,TiFi,0xbb4f6297a563e32327070451e4e86d48a442523cfda610a5a9f4d0a8d3afff23
ETH,AAVE V2,0xefe2a80ed63c992ce6e43c24e7e6bc5486c6e7aac2fefe3c32836cdfb89744ae
ETH,Loopring,0xa01375685d12e7c9ae19313955ca4807cd7a5988b393b2a0432aaf4fab88ffbe
ETH,API3,0xba1a1a18001731cf1c2fe2e0ab8ca80f20cd3e2cf16a83fe9dfb0db1da3f2a72
BSC,TiFi,0x4217f6b14385ea04b54c2edf7003c79474bfcc7e0878ba7dbfa0ecdaed949ae5
ETH,Bepro Network,0x605fafc670ecf9eb81b245e007535b082f8267b7af3a987ba3a56a10a69daccb
ETH,WBTC,0xbb5c4f67108c0fc47b1096242256669badc5a0d3e307745d0486e686495a135c
BSC,BabyDogeSwap,0xe8f111deb8379e12cf308ed493f68feaee29188084a66c236c79326862121afa
ETH,SingularityDAO,0x404b5e3433fe00fe595a3a32ad93e4fdb5b9c199182b71e7c44301e49f410a94
BSC,BabyDogeSwap,0xe4fd4681c7d5d5c586fa904762679011be5a5f4ab295952dea2e58ccf4a9cbf5
ETH,SuperFarm,0x5cdbbf595963b6c142bb8da789fa7cef49b54f5dc5396d80abb28b3da204bec2
BSC,Drip,0xd8a00b311216c70f3b42fe93b3aa769dda2eb57cf7f742d08bb88407b8f638f9
ETH,Hex,0xf1d005e03a23b1412b283af1ca4c4aeeef6be8c113b1801fc05485cbf18343ad
BSC,BabyDogeSwap,0x8b898150fd933e1822f0d9cdbc2ed0f6cccba5300166035743c419d36a7099f1
ETH,Pendle,0x84de1fac52435cab4d4af1f36d07c8ea813045532aa872f99b8008c310925bf4
ETH,Alchemix,0x0ad4d9a3d87f7df895cabbfbb5f8d1783ca2cb5b7dfa467b085244b6a67f3332
ETH,Flexa,0x1bbc615e89f419035ed9ef3490cf8b8305c531c10722f188712a5d856d1c4d43
BSC,Duet Protocol,0x999d167e6927e67d306275ec847c873690ee3c6c18aead057e601f55348d70c6
BSC,BiSwap,0xd68b57052636b9c7761b70c393db49d0b4614266208bf09539f462bf69aa7210
BSC,BabyDogeSwap,0x4764b62b0b802b63e11792ea8929e226c3b315ce6967b7e0010b57fca14a1bbc
ETH,Uniswap V3,0x601e18d500b5107b87a08f05502fec2f5c0c1ca54f5701b9c8f9c85dcf7c42d0
BSC,Drip,0x9b3056790b0ba7be11873a519daeace56c03df584736215782311ddbc98e7c70
ETH,WBTC,0xc88614c87fa9e01e6f373bd83d4aa071a7edbacdee5fec6d1c92802ba64192e4
ETH,Uniswap V3,0xfa6c9d5ea7e6b1f865928203606fbcf2c7df503a195cec03b5e0ace92be87a76
ETH,Synthetix,0x101c089815484934f8445e22865da642385db1c4a2b26d217ef4afa1d1e9a3e6
ETH,Compound V3,0x8322cce18cd97ee8c67cf515eb168865d84b4c700c19553021dcb54c200df20b
ETH,Uniswap V3,0x111cf022c55f6600a9b46b6d9d3121f10f36c97e3fc2747288b4c1dbf7ec4838
ETH,WBTC,0x0cf2390941745542de9c589854329f30d85e8cc06e1d89a2b3ead21459f8c28b
ETH,Stargate,0x4fecedef3193729d771d6ad55393ef5753976a1ed0a82b6c4bf2a00f5fe3a036
BSC,Libero Financial,0x3ec7e81007df9aace7158ece650647e65753e67ef3cdd3901fe15de3c64bdeb2
ETH,API3,0xc28353287543333385ad7f5040b174f443df6f024b132d43779713442428c87a
ETH,Uniswap V3,0x30e1329816de7d02bd6ab189e75724a9f25dc946dfb24351907a036c958b9418
ETH,Ankr,0xe54eef147406655446c42cd608e6a36f4809e8e51fea671864f0e1056dd78f84
ETH,Uniswap V3,0x0fb050728baad476ff5eb7709652e84c5eff0e8cf2dcfc98180743ffd5b3b242
BSC,TiFi,0x022101c2d8e9d77ad556691578ef5863dbbf85a9d836085d511b89c9378bfab1
ETH,YFII,0xe8b5fd82c4940f0772bc7b3c23bb62dce60d967ce136d4bb4ca81cdcc15d70a6
ETH,Gnosis Protocol v1,0x5ba79a05b2ebf81fea8fd0e5ebe30b09485e2acdbe24061373648734c90c238d
BSC,BabyDogeSwap,0x1253fb86ac91498c22c0e8862d7860cb68f99f51eb7c1956c9832d1bd9419908
BSC,Elephant Money,0xe2f492662b29de54aa9be11922562ee135a6ec4a69ef2f0a4a82d92653bdbb7c
ETH,Augur,0x7eb96be6ea6d310aa7168a581cf0b96a75356a1b186e4deee61307395cf6e82e
ETH,Perpetual Protocol,0xe8e6040922a4fd55539b3cebb7d75f3d07b3d37a1aafd327543e67c43b9323b9
ETH,Ankr,0x96eebd621739447c8ed851bb2a9192d4fd1ea36aba5bd7483fb4c5e2ec30f5b0
BSC,BiSwap,0xcfa6246cd802f4a2b5514dba225b124a440b73d3db7af1fff8526279934bad51
ETH,SuperFarm,0x149c41b1c5cfadca63b081fab9725021c662a9a253c35bc560dc11b7fb3a6c69
BSC,Bitgert,0x17e02ec2c9980c1940a6f9dee76af871a6c22a3e4f40d4c8b43eac64bc2ed9ae
ETH,API3,0x1e0b853cd1b34780ed13077b00c6aafd101a08c378ca3c342a67ca7f691ed494
ETH,WBTC,0x80b3ffa7b38c6178bdead1fcb37deeea4b16c87cc178c266d895eb6a03a81540
ETH,GETH,0x5c4c601a36f2d94d4c6c15a41458fa36c3b80812b4b35659e3cbbcbd7d26cafc
ETH,Coinbase Wrapped Staked ETH,0x764d1a728c3227d2761f030561e7170d90ec3117167070e454ee218d0cbda87f
BSC,BabyDogeSwap,0xa9004d8ff1dd4537ed58feadda968e9803b1077935cd5316b47af49a23a2d202
BSC,Drip,0xaa0d5c7caa0c1583f6de37c766152c1e8b928564ee5f77791a4a0e242e8359b5
ETH,Hex,0x336ebdfb54169c6eb34269891463c3bf0d34dcc188860dc02e833af0cfc63614
ETH,Stargate,0x335ea1cd5b011af6d0f912e7472c2af9742c55775e34c0e094dea693d2b8a25b
ETH,Coinbase Wrapped Staked ETH,0x7845a2df88aa2740d4f939a7a52b6cf3c3568414bc83ec3f97f3847c86e26f3e
ETH,Proof of Humanity,0x1d7487c3c69f7b90e1ea2aa1bc4ae550b2c86f3b632a12e6cada1a30c00db183
ETH,Synthetix,0xb195432a7c9526c727c5a8f9b80bec75807d371f48acb9c29373402868d7e99f
ETH,AAVE V2,0x52e209af4da90970e8b367743af8c4e2c3e0618f38af8b93e1c42ccae320b7df
ETH,Loopring,0x10360c1e6a6643d41c447b1d204432ad002923121716b49f6a28fb3e6d0c388b
BSC,Magpie,0xc6e421f0ea8532cabfc1fbe6770d003a78bc34e621fa3eb1b1c8048f67773466
ETH,Paraswap,0xd60df41da537a64c2935c41a111d10b136f82f968e34a0ec5d0504264bd6acb0
ETH,Synthetix,0x7cc8ab23839a87cc2a139191aba78081e9ea831ceb68a97587f87f5f082ff20f
BSC,BabyDogeSwap,0x07ff494db4309ef394152e892f456764f7ba48042620ebffbd52eb27d9923e73
ETH,KyberSwap,0xb116fd2a53c1d6d9769164690e177c622844d9e3a4f69ed7faf593881b8da4d8
BSC,Bitgert,0x41e025e256a258ce6548ba5eb99aaf83888c32d7240da730adf779975ecfe347
ETH,Hex,0xea51af6e670ccdbccca90051a08da93c0540c633152d928d99c124189d49eb2f
ETH,Moon Swap,0x3f03261e9ceaf63d51c23d6b81bea97ed986a05a2ee972c3b0e0a83b5c539c84
ETH,RenVM,0x6e3f6512d5044f8e432182f05604ca607969fb382424b939dfb68cde1dd40ee6
ETH,Liquity,0x3e8f3a0fe70c1fad6dd919638af78a6ad3ccee7b7866f1ca782707658ea83438
ETH,Uniswap V3,0x380ca6199bd3cd92f96a1f3aa798e3b2de5798664a973efb50bfeb2d47c42744
BSC,BiSwap,0xe359965ce5590576339be4c9a5ea1dd2d24b54baadc672bb561f1215057d76e1
ETH,Uniswap V3,0xd7f84e1f8c90efa8b47efc2d50a5b2d82acfd289d4315377ce4670162cf2d9ad
ETH,Erasure,0x72b04159f9173ed57bb319578d18c8cb184927f97c0f523120f575734aa6fce3
ETH,AAVE V2,0x50cdd18515dbc66c586b066abb96ffca9ebf0a8fb5231dea7b0e44f72aad2467
ETH,Synthetix,0xac0bb105ff39745663500e37e5e99e1fe477bdde461bc44b0fd4cac9572b6289
BSC,Drip,0xbd833e0c1ad06cf8f9fcbc2a7d0a873eeb0afcebcd644e7e8a475a96c57e4f24
ETH,KyberSwap,0x31ed9e3b7125c7c68a3264a0fda0777142eeca53a61f36bf432f4c3ecef6f9eb
ETH,Bepro Network,0x4744094e8a2e4c60999041e7f856251d1116f7a82cc0fe364089016199f3fa86
ETH,WBTC,0x39e1402b4439c5f9a615d8783c24ea107bde232f6c16af21c934ba5b0ec486e0
ETH,Uniswap V3,0x5460abf413c1ec2ce63c953ae75f0d0554bf2e0a6d6deb271aef7b5d37bffb06
ETH,GETH,0x487a18624f1d067a6911631ab3265f6d212148cd1c4c4aacfd4b44691756c7ef
ETH,Rocket Pool,0xc08f7b5ac0ddcf61cf38633a7f4a17ff09a0f86a09b415550d5510a518384953
BSC,BabyDogeSwap,0x1e9f5e355c89f857c218c4e809463230d2bc868f3bc2c016c581399639ccd47a
ETH,Router Protocol,0xa9d5b66cbf14ee8e8912a5f582e63fd4f40e137c53201516eb43ae468fb61bf9
ETH,Bepro Network,0xd42f646003f8dbcbc04727cbd5ec8af7011c0960f41e0ec5b20864f1786223b2
BSC,Drip,0xe816747d8eef6c29ace12e71fe84521c913223ec4d09113fe94fc92672b0dac7
ETH,RenVM,0x6e4b7e73bafda8d0245e45ca6f52246b4897c65c4287f412ca4243435c510436
ETH,AAVE V2,0xf543b373eecd6acdba5213c58b5d1cb912a896c38a9675b9a10c8e392a20c3dd
ETH,WBTC,0x17f17564f4851af37807195d6e982e68e9bafd6eaee98f4ed18c17624a143166
BSC,BabyDogeSwap,0x6d936f9a74807dc3903636a537b32260d1b090bd49115a7f17d18ac534e9819c
BSC,BiSwap,0x1d669b16701b55c1faa578230f0d6fcd93315025deec1d23f459d18d28f9ed8d
ETH,Uniswap V3,0x4a86b5c9ab4a62f3df0ecf46f37457c2285bbe3bfc1d43638e3033edb1ee0982
BSC,BiSwap,0x8fccbbb4fd42c56fbcf6fa8e9ecf51a135a7e6442ff79e68a9a8b80af3e90886
ETH,Stargate,0x10a53f8a884d9a43c57d90d1ccb925301350d16f1219117daf03eefdd1d3e561
BSC,BabyDogeSwap,0x78dd1a91708a4af1e523202423c078228f99a798426eea279f561f57b5bba29b
BSC,BTCST,0x465cc4dabad52ec9499d705a24ade428c9207a4bae0cc89b7d24d3d88593ce8e
ETH,Hex,0x378c8841fd36c48cae627d29deb16b19959005e6d7fcd14fb47f6d3bbc464b44
ETH,Inverse Finance FiRM,0xa41b8b5412bdf60c3b6bde93c55889be4f98fbea8ed190ecc887e1790e248f92
ETH,Augur,0x9870bc243aeb5755e4e9946acf60ae6df13fffc3b1ab9cbafd9da42c9e71201b
ETH,Loopring,0xe15e84e42497e88b22e3f561b7199592f4d481afce42b83321c90ce789652250
ETH,Synthetix,0x7cde780c0de66ae550e4ba9da28f2027fd92db47370e3890b3f688569dc2e5f3
ETH,Hex,0x2a29d64ccdb2a99f2ca59b529194f2506167a73cb40127664f87c2c0a11d8b39
ETH,Uniswap V3,0x882ecde0d3907613e70c63aa8bddd5fff793f8337b1002ee527622bfb175a827
ETH,AAVE V2,0x0d455ee5f0df59e5f745d68d0af8703acf31c7409bab7017db0d9135903f3908
ETH,Hex,0x8b1f95fb2b6151de9c513e7874b31c63198d20927d5b37da396b34cab612d49e
ETH,Pendle,0x7cba2e4bc134eb8d59ec595d9cf3b2ae948f93f90f22d51a9818ef36a0029d06
BSC,BiSwap,0xbe8f3ad639a2c2a6fd759c25b3979630fbfdb840c97f1c6e9c439c38e320d4f4
BSC,BabyDogeSwap,0x89b66bcbbd8c1b9fbcf7c15d0c99c705256dacc52c973237a7d0bcf271562be7
ETH,AAVE V2,0x73c12a731184a035b28b339a2443bdef53dd597e8d4b5fa1201e7988fb5dfbf2
BSC,Drip,0x0d3afa2c5bfe7ac3cb174763215c722879095ed0424e9f4c182c288b56ecb37d
ETH,TrustSwap,0xceac60fccf7f16b6f2ea2a7de9a285745132e8557aab1185b241c3f3403ed04c
ETH,Hex,0x360c15f9a4e1872aebe88416784b0a462275e6e18d4ca2c51d42aea867f399f3
BSC,BabyDogeSwap,0x1c65ed8f29342e4a6178ec3bbcb40c57961966b7d892ecef74c995a7fc21ecb8
BSC,MDEX,0x99a5983eae98edea8becc1753adb5fc4c468eab1b36e9adeee509762523353dd
BSC,Drip,0xdeef27d942a3b3c1f1370a480b0a0cdee52d86d032354db0a475d3c9948d06e5
ETH,Chain,0xef79d7b1d48ced508a1e8d2a40de47865bbe749669687c0af7f501536141e79e
ETH,Ethernity Chain,0xee52b0d30f2be2021692098d59220ece6c3bd5d83cfc7ac4e57d9afd81bc9c5d
ETH,Hex,0xcfc8743d0bc3c5bce9a3d351e459390ff1db568d3b83528920ef2f59c0679fd7
ETH,WBTC,0xae2b9ec74bb7bcecf06ba1dbeada444b1f29a611a588d22a99b0fc836f884039
BSC,Drip,0x56ce2dcef32240362a59ea91f3c50de8445735eb3635f5801f1f9ede5f74911c
ETH,Rocket Pool,0xe818a9cad61a427b89a00ccf751301f829be4d946ff49bb49a773253e67006e9
BSC,BabyDogeSwap,0x59e955c48e4cd68de2bc6a1ae2a6960323b89742fe8e4796895f99f98114184e
ETH,Uniswap V3,0x5d8ba6fc01dff91e4f9078e8b2b34dcf0e59e98af5fb2917da5f975f7ce7ba09
ETH,Stargate,0xea7232d92763c1035ad7bea44383dc8862ba817a41a11ea2863804507d54d206
ETH,WBTC,0x59a6c268e9694ce4990b5c7e66530563f41c1b1b86e543a28c1c59bb88b987e2
ETH,AAVE V2,0x7d07bcff40b14aad1a5d9b56b5d3250e138fde0df2b3d7e80ae072cc89effd1b
BSC,BabyDogeSwap,0x1cf6252dfff1b560d5ffb63a8754d36a0abb8e96cbcbb284ac282ba565705755
ETH,Liquity,0xdc964810b020a9ada7d3f5fad76b6043d1903f61e79f65a688c42f0997693ef3
ETH,Flexa,0x8fc667a898851fc22081a3974271a7c0789e20ebd7f467b30c741d1c45884434
ETH,Ankr,0xe2af85d501aef0673f943b42ae0deb6b435e0c1222b260fd2aec4313fd354858
ETH,Liquity,0xb61c267e96d7315e631b3e61e68eb1332122ab7dde8829112d847110506b3f56
BSC,Drip,0xf4c1d2c9c784d5f5069c76c42d62058661baa4f43714ad8bac0cb084b21ec76a
ETH,WBTC,0xcf1074036bb4fbacfe842f8e94e98bb69fe04e6e0d99d2ad8800b01abdfff690
BSC,Magpie,0x78f244aa289a77032e6a8314e30ef39abb2be025336ac6ad6f10e093a1437470
BSC,Drip,0x2f5b69eaad582fa5d0a12bd088998afce26a1b6d7afb0861cfb84591fa8b78ae
ETH,Loopring,0x5c4dc4fcd853d27edfc2bf4530d74897be799d66e8bb7cceb36dbaf6cd130614
ETH,Pendle,0x5d30b5d80e534d3b5ff94c1dcab0200ef0e33bab92a711a92a1b6a2861339e02
ETH,AAVE V2,0xc441c2374a8fa6a4498230db31cb2241caca35c45d7cfd57f54896647cbba554
ETH,Flexa,0x3c1a1d07bd232e5be71d70043feb96008d843289a79c6cbdbecaae6cca3c97bf
ETH,ZKSwap,0x9250826a1dfc3f1924955e8553bb0644a9f5da73e72c71a69ad2b5256d2a33d5
BSC,Thena,0x013ed526ff137b0a226ae3f1a2cdc0f3ffebe693598a8c42928c6bac0083d6d9
ETH,AAVE V2,0x176315f0d12bf0d3178519562b6c6722e27e289f9e61aca3dbb965c3317b9c3c
BSC,BabyDogeSwap,0xbf7024f41ca1faf3150e20f56883de07e43a4bf8344766329c43661358ec205b
ETH,Uniswap V3,0x51f39226b213dccd2f2c0c851925dd38993379374e943f01755c5a3fdfba2f5a
BSC,BabyDogeSwap,0xa66b50172b70fe68291d8a541ad7f323e783f14472acf6a4a9818cf262ffe1ee
ETH,WBTC,0xb88c731590eefbe4753c5526763b43791f3cb35c1a53b53935d1f5baef0518b7
ETH,AAVE V2,0x5ded050fc736696ed2e8f9e2e69f153ab84a869d89ac15f380f5c4d21d42dc3c
BSC,Drip,0xa91bc232f92081ab85c1ac45e6d5bf9bc3d98758618ad49abe14be1b56672c91
ETH,Hex,0xe738ae76d81b09de3d1defb7a831a8d6181b4ebb007eef09994108410c9217e4
ETH,Enzyme Finance,0x76142bc07797f997edb3676f386e4aa84a357a356685beaa32d5ff2cc38ebe56
ETH,Nord Finance,0x613d614d64ece402bab0b6236713444fc291798e05d26da72ba00b963e61e270
BSC,BabyDogeSwap,0x6b3a47e7eb84e6a8f739dd013a3885151c147999c617d86b08db185ddecf27e5
BSC,TiFi,0xec81cca09afb8cc8ebb93653b93459a2f3f49cf4d6af24ddf3e266c62e33a7bc
ETH,TreasureDAO,0xf7d61107ed3ac7950c3beee888dc6236a20450466430bfe004a4a5b11321c09f
BSC,TaiChi,0x757672e8a8b983199539dd92d89d0db5ab432991594fbabb2f6e99a147f0c3f9
BSC,BabyDogeSwap,0x87bdc19d3987b8bddf591b3915ec4541c4c037578fe1f61b49ac7774ba588634
BSC,BiSwap,0x29a55381313fac08e08b9a639e765af1f35edfcebb69a4d3d56e0d42160cdaf4
ETH,Voyager,0x3e97278876c6ac6f39222ff91bb927b5ad1d5e2a7953b8c468af5ca288edd9f6
ETH,API3,0x53463d2c958db9ecc602e1c7fd6244a33e5ce70a8b0b6e61ddd501d0fdd217ae
ETH,Uniswap V3,0x16be1b1394b2c0fc8e8031261a0f8555406b84bf4343c4f6094a3447e7b16427
ETH,AAVE V2,0x2d13d799d4f73532ba24bf82975415205c39a68b1d9e27979d779466859f668f
ETH,Uniswap V3,0xc84e4491a59893c1aad3f75f409cb4de7529631df42bb4673dcde4fe81b40df0
BSC,BabyDogeSwap,0xb3cfda850491cda7910ca6e394fefd25c1110e58f579b986af9ffa8396587525
ETH,Stargate,0xb14772d6dac2acbb6ac788f9b75827de21dc34445a32b114d9b09e860cc9b940
BSC,BiSwap,0x05fea82d51df524827890bc0c5b4de9db5471a2f663d3a1e68c7b8aa57929ca6
BSC,TaiChi,0x6d36f3bee115d8bddcf4165071673da664283f6d4cf077133492e222c588e287
ETH,KyberSwap,0x739cd7a6b653b941f016df97bb520c40a7a240fd38ff329c4c719ec9ca714fa8
ETH,Uniswap V3,0x456f9b7dc5d30bb9f5aa3166faeb621e6c0af22bc194e24c922a404480aeb697
ETH,GETH,0x8dfa457a53a1186c89571a948aa5c3b10b64f992e7ef31cb0c37e71a9f33d2b2
BSC,MDEX,0x1a50ad36384ea7826b467895c829d261c6e3e801878ded246d234f0ac3930090
